Date;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-ALL;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-PA;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-PE;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-nbPA;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-prelPA;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-nbPE;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-prelPE;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-individual;
2009-07-13;0.000000;0.000000;0.000000;0;0;0;0;;
2009-07-20;0.000000;0.000000;0.000000;0;82;0;35;;
2009-07-27;0.000000;0.000000;0.000000;0;92;0;42;;
2009-08-03;0.023438;0.035294;0.000000;3;85;0;43;PA-067-GUB_PA-855-DEM_PA-854-LAC;
2009-08-10;0.023810;0.028846;0.015625;3;104;1;64;PE-541-LAD_PA-216-COE_PA-449-DEE_PA-255-COB;
2009-08-17;0.017241;0.008621;0.034483;1;116;2;58;PE-003-COM_PA-007-SIM_PE-542-MIC;
2009-08-24;0.012270;0.009524;0.017241;1;105;1;58;PE-009-LEB_PA-621-GHF;
2009-08-31;0.038217;0.048077;0.018868;5;104;1;53;PA-623-JAM_PA-267-RAA_PE-501-DAC_PA-200-FAJ_PA-070-SAM_PA-066-DEG;
2009-09-07;0.013333;0.010309;0.018868;1;97;1;53;PA-018-TOZ_PE-247-DUS;
2009-09-14;0.055215;0.009009;0.153846;1;111;8;52;PE-036-QUS_PE-007-CRP_PE-037-WAA_PE-702-HEA_PE-326-VEL_PA-210-EVG_PE-341-HAC_PE-308-LOC_PE-431-MOL;
2009-09-21;0.011429;0.008403;0.017857;1;119;1;56;PE-600-BEP_PA-853-PLP;
2009-09-28;0.037736;0.037037;0.039216;4;108;2;51;PE-413-DUC_PE-223-MOS_PA-507-ROS_PA-879-PIA_PA-509-DED_PA-413-CAC;
