Date;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-ALL;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-PA;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-PE;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-nbPA;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-prelPA;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-nbPE;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-prelPE;Bacteria_Staphylococcaceae_Staphylococcus_aureus__SARM_-individual;
2009-07-13;0.000000;0.000000;0.000000;0;0;0;0;;
2009-07-20;0.000000;0.000000;0.000000;0;77;0;41;;
2009-07-27;0.000000;0.000000;0.000000;0;85;0;50;;
2009-08-03;0.024590;0.038462;0.000000;3;78;0;44;PA-260-COM_PA-403-HOE_PA-058-DEI;
2009-08-10;0.025000;0.021053;0.030769;2;95;2;65;PE-341-HAC_PE-613-LEN_PA-236-ANB_PA-869-BRR;
2009-08-17;0.011765;0.017699;0.000000;2;113;0;57;PA-651-CUM_PA-063-SOP;
2009-08-24;0.012346;0.018692;0.000000;2;107;0;55;PA-865-UZE_PA-012-LEN;
2009-08-31;0.035928;0.028037;0.050000;3;107;3;60;PA-014-BUL_PE-124-LES_PE-550-LEN_PE-606-DEV_PA-621-GHF_PA-216-COE;
2009-09-07;0.039773;0.045045;0.030769;5;111;2;65;PA-210-EVG_PE-600-BEP_PA-018-TOZ_PE-557-BUJ_PA-611-BEM_PA-022-PAB_PA-603-GEC;
2009-09-14;0.036842;0.016129;0.075758;2;124;5;66;PE-129-VEV_PE-206-SEJ_PE-106-DES_PE-527-VER_PA-203-THK_PA-608-ALH_PE-414-GOR;
2009-09-21;0.038251;0.017391;0.073529;2;115;5;68;PE-541-LAD_PA-456-HAG_PE-145-LEM_PE-413-DUC_PA-880-FOA_PE-700-CAM_PE-547-HAC;
2009-09-28;0.037267;0.028846;0.052632;3;104;3;57;PE-406-PRD_PA-879-PIA_PE-301-DAK_PE-136-DEA_PA-280-OUY_PA-683-BEA;
